time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-04-21T11:41:57.560Z,18.0731666666667,-67.0858333333333,9.67,2.17,md,4,210,,0.05,pr,pr71345343,2022-04-21T12:52:47.410Z,"1 km SSW of Sabana Eneas, Puerto Rico",earthquake,0.7,1.71,0.0674595930750539,2,reviewed,pr,pr
2022-04-21T11:33:10.494Z,65.1236,-149.04,13.4,1.4,ml,,,,0.5,ak,ak02253redws,2022-04-21T11:46:11.152Z,"14 km ESE of Minto, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-21T11:30:26.540Z,18.7663333333333,-65.628,38.57,3.2,md,16,245,,0.27,pr,pr71345338,2022-04-28T08:20:06.040Z,"43 km NNE of Vieques, Puerto Rico",earthquake,1.66,4.95,0.0992429388764882,10,reviewed,pr,pr
2022-04-21T11:28:34.720Z,17.9008333333333,-67.0061666666667,10.58,1.64,md,3,259,,0.06,pr,pr71345333,2022-04-21T12:20:01.310Z,"9 km SSE of La Parguera, Puerto Rico",earthquake,2.99,1.87,0.156552536303867,3,reviewed,pr,pr
2022-04-21T11:21:13.643Z,61.1494,-148.4694,0,1.8,ml,,,,0.81,ak,ak02253rbtfl,2022-04-21T11:36:45.583Z,"41 km SE of Knik River, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-21T11:21:05.440Z,58.2668333333333,-155.132666666667,5.39,-0.64,ml,5,138,,0.26,av,av91055563,2022-04-21T22:06:20.500Z,"87 km NNW of Karluk, Alaska",earthquake,0.7,1.37,0.145223560081592,4,reviewed,av,av
2022-04-21T11:14:27.690Z,17.9853333333333,-67.041,12.92,2.03,md,3,165,,0.07,pr,pr71345328,2022-04-21T11:58:51.870Z,"1 km NNE of La Parguera, Puerto Rico",earthquake,2.6,0.94,0.0810692824858776,3,reviewed,pr,pr
2022-04-21T11:09:22.490Z,51.8716666666667,-177.852666666667,5.66,0.71,ml,4,228,,0.15,av,av91542516,2022-04-21T20:58:17.680Z,"83 km W of Adak, Alaska",earthquake,0.78,1.57,0.281368563295371,4,reviewed,av,av
2022-04-21T11:04:17.069Z,65.1378,-148.9801,11.2,1.1,ml,,,,0.53,ak,ak02253r86n9,2022-04-21T11:25:00.842Z,"17 km E of Minto, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-21T11:01:43.176Z,61.3031,-150.0585,40.8,1.1,ml,,,,0.49,ak,ak02253r7lid,2022-04-21T11:04:14.965Z,"7 km SW of Point MacKenzie, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-21T10:52:54.548Z,61.7662,-149.6882,34.9,1.3,ml,,,,0.69,ak,ak02253qx4b2,2022-04-21T11:04:17.230Z,"16 km NNW of Meadow Lakes, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-21T10:51:07.980Z,33.52,-116.7441667,2.53,0.59,ml,28,37,0.04564,0.12,ci,ci40243008,2022-04-21T21:08:22.326Z,"8km WSW of Anza, CA",earthquake,0.12,0.17,0.118,16,reviewed,ci,ci
2022-04-21T10:46:35.567Z,60.5292,-145.2758,9.3,1.9,ml,,,,0.73,ak,ak02253qvskd,2022-04-21T11:02:53.572Z,"26 km E of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-21T10:45:44.660Z,33.5653333,-117.2131667,15.42,1.37,ml,51,87,0.0376,0.21,ci,ci40243000,2022-04-21T13:12:36.420Z,"1km N of Murrieta, CA",earthquake,0.28,0.41,0.237,27,reviewed,ci,ci
2022-04-21T10:44:34.120Z,34.0408333,-117.036,7.04,0.69,ml,28,61,0.07987,0.15,ci,ci40242992,2022-04-21T21:03:00.608Z,"1km NE of Yucaipa, CA",earthquake,0.2,0.61,0.108,15,reviewed,ci,ci
2022-04-21T10:42:33.860Z,19.2038326263428,-155.466171264648,36.0400009155273,1.90999997,md,39,100,,0.170000002,hv,hv72991372,2022-04-21T10:45:40.580Z,"1 km E of Pāhala, Hawaii",earthquake,0.55,0.910000026,1.09000003,8,automatic,hv,hv
2022-04-21T10:39:43.320Z,18.4106,-68.8535,115,3.92,md,23,184,0.4833,0.15,pr,pr2022111000,2022-04-21T12:42:48.169Z,"12 km E of La Romana, Dominican Republic",earthquake,0.96,0.88,0.16,10,reviewed,pr,pr
2022-04-21T10:34:57.649Z,35.129,-95.54116667,7.08,1.82,ml,55,86,0.09358163609,0.23,ok,ok2022htuh,2022-04-21T14:16:13.532Z,"11 km ESE of Canadian, Oklahoma",earthquake,,0.6,0.37,8,reviewed,ok,ok
2022-04-21T10:33:49.254Z,60.7345,-151.6884,58.1,1.5,ml,,,,0.94,ak,ak02253qt1ae,2022-04-21T10:36:47.373Z,"22 km WNW of Nikiski, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-04-21T10:28:51.210Z,38.7911682,-122.7606659,0.84,0.84,md,13,123,0.02032,0.06,nc,nc73721220,2022-04-21T11:22:16.305Z,"2km NNW of The Geysers, CA",earthquake,0.31,0.72,0.01,3,automatic,nc,nc
2022-04-21T10:24:07.210Z,38.0951667,-122.8386667,11.96,1.11,md,17,150,0.05938,0.08,nc,nc73721215,2022-04-22T13:27:17.543Z,"2km ESE of Inverness, CA",earthquake,0.32,0.41,0.244,15,reviewed,nc,nc
2022-04-21T10:01:47.913Z,61.3826,-150.0557,33.2,1.5,ml,,,,0.59,ak,ak02253qm69z,2022-04-21T10:06:56.949Z,"4 km WNW of Point MacKenzie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-21T09:58:49.950Z,19.2723333333333,-155.382666666667,2.59,2.39,ml,50,117,,0.18,hv,hv72991337,2022-04-21T21:05:21.740Z,"12 km NE of Pāhala, Hawaii",earthquake,0.21,0.51,0.211247019997559,11,reviewed,hv,hv
2022-04-21T09:58:21.560Z,19.2121666666667,-155.4125,32.97,1.5,md,17,160,,0.12,hv,hv72991332,2022-04-21T21:41:39.030Z,"7 km E of Pāhala, Hawaii",earthquake,0.71,0.56,0.0250496216243541,11,reviewed,hv,hv
2022-04-21T09:49:05.571Z,60.2362,-153.0341,122.9,1.4,ml,,,,0.84,ak,ak02253qaxrj,2022-04-21T09:52:17.191Z,"71 km E of Port Alsworth, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-21T09:44:50.060Z,33.2198333,-116.1828333,9.62,0.63,ml,32,109,0.06518,0.19,ci,ci40242984,2022-04-21T20:57:08.354Z,"10km NNW of Ocotillo Wells, CA",earthquake,0.26,0.58,0.141,12,reviewed,ci,ci
2022-04-21T09:41:17.554Z,63.2301,-151.5972,12.4,2.8,ml,,,,1.09,ak,ak02253q98u8,2022-04-21T11:50:04.040Z,"35 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-21T09:34:47.200Z,19.1973323822021,-155.39533996582,31.1000003814697,2,md,46,160,,0.129999995,hv,hv72991297,2022-04-21T09:40:19.800Z,"8 km E of Pāhala, Hawaii",earthquake,0.53,0.75,1.45000005,27,automatic,hv,hv
2022-04-21T09:16:20.390Z,33.371,-116.8635,9.54,0.37,ml,21,73,0.01736,0.16,ci,ci40242976,2022-04-22T23:16:04.730Z,"2km N of Palomar Observatory, CA",earthquake,0.28,0.57,0.138,10,reviewed,ci,ci
2022-04-21T09:10:24.727Z,59.3346,-153.0481,98.1,1.6,ml,,,,0.45,ak,ak02253q2mbt,2022-04-21T09:23:03.824Z,"Southern Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-21T09:10:01.340Z,19.2474994659424,-155.376327514648,31.5599994659424,2.08,ml,46,142,,0.159999996,hv,hv72991262,2022-04-21T11:56:08.040Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.55,0.920000017,3.48,10,automatic,hv,hv
2022-04-21T09:06:05.137Z,11.5689,-86.9465,47.37,4.1,mb,,164,0.894,0.99,us,us6000hf85,2022-04-21T10:18:38.040Z,"52 km WSW of Masachapa, Nicaragua",earthquake,7.1,16.3,0.184,8,reviewed,us,us
2022-04-21T09:05:08.810Z,19.2706661224365,-155.385665893555,-0.46000000834465,1.75,md,35,127,,0.230000004,hv,hv72991252,2022-04-21T09:08:28.590Z,"12 km NE of Pāhala, Hawaii",earthquake,0.44,0.349999994,0.74000001,16,automatic,hv,hv
2022-04-21T08:59:05.500Z,36.92866667,-97.65233333,5.51,1.45,ml,51,94,0.1628680397,0.28,ok,ok2022htrd,2022-04-22T14:37:01.538Z,"0 km NE of Renfrow, Oklahoma",earthquake,,1,0.14,8,reviewed,ok,ok
2022-04-21T08:54:38.350Z,61.6011,-151.0551,61.2,0.7,ml,,,,0.34,ak,ak02253pqlpe,2022-04-21T18:27:33.479Z,"29 km WNW of Susitna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2022-04-21T08:50:22.660Z,33.48,-116.4498333,13.27,1.05,ml,46,71,0.04775,0.13,ci,ci40242968,2022-04-27T21:42:51.000Z,"22km ESE of Anza, CA",earthquake,0.2,0.37,0.134,23,reviewed,ci,ci
2022-04-21T08:47:12.942Z,-21.6274,-66.743,221.04,4.4,mb,,81,1.872,0.93,us,us6000hf81,2022-04-21T11:36:11.040Z,"93 km SW of Atocha, Bolivia",earthquake,8.9,10.3,0.139,15,reviewed,us,us
2022-04-21T08:39:35.660Z,33.6413333,-116.748,16.9,0.5,ml,19,86,0.04938,0.1,ci,ci40242960,2022-04-21T15:09:10.288Z,"11km SSW of Idyllwild, CA",earthquake,0.27,0.47,0.174,8,reviewed,ci,ci
2022-04-21T08:35:47.440Z,19.257,-155.368833333333,6.88,3.43,ml,50,160,,0.12,hv,hv72991222,2022-04-22T08:37:56.204Z,"Hawaii region, Hawaii",earthquake,0.35,0.6,0.228699818604553,38,reviewed,hv,hv
2022-04-21T08:33:36.590Z,45.37,-121.70116666666667,0.09,0.96,ml,9,69,0.01183,0.07,uw,uw61833181,2022-04-21T18:00:48.990Z,"8 km NNE of Government Camp, Oregon",earthquake,0.27,0.29,0.20296155557402462,4,reviewed,uw,uw
2022-04-21T08:28:46.670Z,43.4981667,-110.7305,2.58,0.63,ml,8,167,0.042,0.11,mb,mb80543689,2022-04-21T14:05:37.320Z,"3 km NE of Jackson, Wyoming",earthquake,0.85,1.08,0.45,6,reviewed,mb,mb
2022-04-21T08:21:06.508Z,31.95922852,-102.3175495,7.923339844,2.6,ml,24,87,0.06882004093,0.2,tx,tx2022htpt,2022-04-22T06:21:03.792Z,"9 km SE of Gardendale, Texas",earthquake,1.113674834,1.3299466120000003,0.1,14,reviewed,tx,tx
2022-04-21T08:20:59.481Z,11.7186,-86.9856,49.76,4.3,mb,,132,0.838,0.81,us,us6000hf7r,2022-04-22T02:01:56.245Z,"51 km W of Masachapa, Nicaragua",earthquake,4.1,10,0.142,14,reviewed,us,us
2022-04-21T08:15:12.250Z,52.338,-174.135,4.86,0.46,ml,6,88,,0.11,av,av91542441,2022-04-21T20:51:26.000Z,"16 km NNE of Atka, Alaska",earthquake,0.35,0.74,0.154902507851394,6,reviewed,av,av
2022-04-21T07:44:40.025Z,61.9611,-150.8479,12,1.4,ml,,,,0.57,ak,ak02253p32nf,2022-04-21T08:04:03.012Z,"29 km E of Skwentna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-21T07:42:46.508Z,11.5537,-86.9604,27,6.6,mww,,94,0.914,0.69,us,us6000hf75,2022-05-08T19:25:59.492Z,"55 km WSW of Masachapa, Nicaragua",earthquake,5,1.8,0.037,70,reviewed,us,us
2022-04-21T07:42:42.150Z,17.9541666666667,-66.9095,9.56,2.29,md,7,205,,0.23,pr,pr71345293,2022-04-21T07:56:49.424Z,"1 km S of Guánica, Puerto Rico",earthquake,1.16,0.82,0.143854195980437,4,reviewed,pr,pr
2022-04-21T07:38:44.715Z,38.5463,-119.4186,6.3,1.5,ml,14,78.05,0.045,0.1245,nn,nn00837590,2022-04-21T16:56:16.169Z,"6 km NE of Walker, California",earthquake,,2,0.09,5,reviewed,nn,nn
2022-04-21T07:18:03.050Z,38.8193321,-122.7633362,2.22,0.85,md,9,175,0.01225,0.02,nc,nc73721180,2022-04-21T07:43:16.955Z,"4km W of Cobb, CA",earthquake,0.46,0.97,,1,automatic,nc,nc
2022-04-21T07:11:43.800Z,32.901,-115.5226667,5.41,2.54,ml,49,44,0.03201,0.27,ci,ci40242936,2022-04-21T20:24:01.070Z,"7km NE of Imperial, CA",earthquake,0.25,0.44,0.221,20,reviewed,ci,ci
2022-04-21T07:10:38.326Z,38.9244,-119.7364,8.3,0.5,ml,4,131.9,0.018,0.043,nn,nn00837622,2022-04-21T20:14:04.483Z,"2 km SSE of Gardnerville, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2022-04-21T07:08:24.460Z,35.637,-117.4565,6.82,1.33,ml,25,118,0.0506,0.13,ci,ci40242928,2022-04-21T20:10:55.875Z,"15km SSW of Searles Valley, CA",earthquake,0.2,0.46,0.116,8,reviewed,ci,ci
2022-04-21T07:04:48.920Z,38.8186667,-122.8168333,3.21,0.21,md,11,166,0.007083,0.02,nc,nc73721175,2022-04-23T04:59:23.161Z,"7km NW of The Geysers, CA",earthquake,0.39,0.33,0.348,2,reviewed,nc,nc
2022-04-21T06:59:19.997Z,61.7001,-143.2579,64.1,1.2,ml,,,,0.69,ak,ak02253okt8f,2022-04-21T07:01:24.244Z,"34 km NNW of McCarthy, Alaska",earthquake,,1,,,automatic,ak,ak
2022-04-21T06:41:38.498Z,60.6449,-151.5245,67.2,1.1,ml,,,,0.3,ak,ak02253ogzrt,2022-04-21T06:43:41.455Z,"11 km WNW of Salamatof, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-04-21T06:30:31.100Z,32.9043333,-115.5225,3.92,2.04,ml,44,77,0.03227,0.27,ci,ci40242920,2022-04-21T20:06:06.330Z,"8km NE of Imperial, CA",earthquake,0.26,0.38,0.229,17,reviewed,ci,ci
2022-04-21T06:25:39.230Z,33.477,-116.5283333,12.63,1.91,ml,68,25,0.06421,0.19,ci,ci40242912,2022-04-21T13:13:46.040Z,"16km ESE of Anza, CA",earthquake,0.18,0.35,0.139,26,reviewed,ci,ci
2022-04-21T06:22:07.340Z,38.7961655,-122.7426682,1.83,1.19,md,8,186,0.01372,0.02,nc,nc73721160,2022-04-21T09:19:16.539Z,"2km NNE of The Geysers, CA",earthquake,0.52,0.88,,1,automatic,nc,nc
2022-04-21T06:20:06.585Z,-42.8434,-16.0005,10,5.1,mb,,91,17.67,0.33,us,us6000hf72,2022-04-21T06:47:09.040Z,"southern Mid-Atlantic Ridge",earthquake,6.6,1.9,0.09,40,reviewed,us,us
2022-04-21T06:18:56.060Z,32.901,-115.5228333,3.58,1.94,ml,27,76,0.03187,0.21,ci,ci40242904,2022-04-21T15:04:15.004Z,"7km NE of Imperial, CA",earthquake,0.35,0.22,0.178,12,reviewed,ci,ci
2022-04-21T06:17:34.300Z,44.6095,-112.9396667,5.83,0.46,ml,4,165,0.228,0.06,mb,mb80543709,2022-04-21T14:46:40.060Z,"27 km W of Lima, Montana",earthquake,0.63,6.32,0.321,3,reviewed,mb,mb
2022-04-21T06:16:45.610Z,38.7668343,-122.7109985,1.26,1.11,md,9,138,0.009258,0.04,nc,nc73721155,2022-04-21T08:52:15.362Z,"2km WSW of Anderson Springs, CA",earthquake,0.49,0.35,0.17,4,automatic,nc,nc
2022-04-21T06:15:42.315Z,47.5065,-70.2956,10.06,2,ml,,122,0.046,0.35,us,us6000hfs8,2022-04-24T21:51:48.040Z,"16 km ENE of Baie-Saint-Paul, Canada",earthquake,5.5,3.4,0.085,18,reviewed,us,us
2022-04-21T06:13:28.410Z,38.8349991,-122.8098297,2.61,0.36,md,7,152,0.01159,0.01,nc,nc73721150,2022-04-21T08:26:16.210Z,"8km W of Cobb, CA",earthquake,0.61,1.42,,1,automatic,nc,nc
2022-04-21T06:12:46.504Z,-43.0047,-15.9735,10,5.2,mb,,68,17.565,0.98,us,us6000hf6u,2022-04-21T06:37:40.040Z,"southern Mid-Atlantic Ridge",earthquake,10.2,1.8,0.107,29,reviewed,us,us
2022-04-21T06:11:53.200Z,38.8131676,-122.7928314,2.98,0.84,md,8,167,0.005539,0.02,nc,nc73721145,2022-04-21T08:00:15.063Z,"5km NW of The Geysers, CA",earthquake,0.66,1.67,,1,automatic,nc,nc
2022-04-21T06:08:31.784Z,63.9216,-146.5698,0,1.3,ml,,,,0.99,ak,ak02253o9wmd,2022-04-21T06:10:53.418Z,"41 km SW of Whitestone, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-04-21T06:04:06.180Z,32.8976667,-115.5195,4.2,1.69,ml,35,77,0.03488,0.21,ci,ci40242896,2022-04-21T19:29:22.861Z,"7km NE of Imperial, CA",earthquake,0.27,0.45,0.219,13,reviewed,ci,ci
2022-04-21T06:03:33.910Z,32.8873333,-115.5173333,8.9,1.72,ml,22,77,0.03912,0.22,ci,ci37496237,2022-04-21T20:39:28.023Z,"7km NE of Imperial, CA",earthquake,0.32,0.59,0.297,6,reviewed,ci,ci
2022-04-21T06:03:30.130Z,32.9036667,-115.5276667,3.48,1.1,ml,15,75,0.02788,0.16,ci,ci37496245,2022-04-21T20:47:16.406Z,"7km NNE of Imperial, CA",earthquake,0.28,0.2,0.194,6,reviewed,ci,ci
2022-04-21T05:55:19.870Z,17.8991666666667,-66.8795,12.68,2.28,md,9,234,,0.14,pr,pr71345283,2022-04-21T06:11:25.960Z,"8 km SSE of Guánica, Puerto Rico",earthquake,0.78,0.37,0.115650526714802,7,reviewed,pr,pr
2022-04-21T05:52:33.800Z,34.0601667,-117.2361667,15.81,1.35,ml,36,75,0.1148,0.13,ci,ci40242888,2022-04-21T19:22:28.690Z,"3km ENE of Loma Linda, CA",earthquake,0.17,0.35,0.138,14,reviewed,ci,ci
2022-04-21T05:52:05.110Z,32.6921667,-115.5381667,5.75,2.28,ml,35,80,0.07639,0.25,ci,ci40242880,2022-04-21T22:28:48.261Z,"4km WNW of Calexico, CA",earthquake,0.28,0.59,0.246,15,reviewed,ci,ci
2022-04-21T05:33:31.930Z,33.2603333,-116.2588333,11.56,0.83,ml,38,66,0.06758,0.18,ci,ci40242872,2022-04-21T18:52:17.077Z,"11km E of Borrego Springs, CA",earthquake,0.21,0.4,0.135,17,reviewed,ci,ci
2022-04-21T05:28:39.490Z,33.3546667,-116.3558333,10.28,1.04,ml,39,52,0.03945,0.21,ci,ci40242864,2022-04-21T13:13:51.800Z,"11km N of Borrego Springs, CA",earthquake,0.32,0.57,0.223,29,reviewed,ci,ci
2022-04-21T05:25:04.540Z,32.6976667,-115.536,6.8,1.71,ml,18,123,0.07343,0.19,ci,ci40242856,2022-04-21T18:40:51.357Z,"4km S of Heber, CA",earthquake,0.34,0.72,0.137,9,reviewed,ci,ci
2022-04-21T05:22:56.402Z,61.9662,-153.0104,6,1.4,ml,,,,0.73,ak,ak02253nriy1,2022-04-21T05:29:19.519Z,"84 km W of Skwentna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-21T05:19:05.520Z,17.963,-67.0091666666667,11.82,1.87,md,4,198,,0.18,pr,pr71345273,2022-04-21T05:34:43.220Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,3.18,1.19,0.00117753444251401,3,reviewed,pr,pr
2022-04-21T05:11:56.120Z,38.8188324,-122.7666702,2.09,1.17,md,7,157,0.01189,0.01,nc,nc73721140,2022-04-21T06:41:29.604Z,"4km W of Cobb, CA",earthquake,0.67,1.34,,1,automatic,nc,nc
2022-04-21T05:01:51.341Z,63.4056,-148.9073,86.9,2.9,ml,,,,0.56,ak,ak02253nn0hx,2022-04-21T05:14:01.040Z,"2 km NE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-04-21T04:51:00.643Z,59.9998,-153.1385,136.6,1.8,ml,,,,0.71,ak,ak02253nc6sw,2022-04-21T04:53:13.138Z,"59 km ENE of Pedro Bay, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-04-21T04:48:37.965Z,-34.7914,178.7964,260.21,4.3,mb,,136,2.793,0.69,us,us7000h6hm,2022-05-03T05:00:15.040Z,"south of the Kermadec Islands",earthquake,13,8.8,0.169,10,reviewed,us,us
2022-04-21T04:36:06.177Z,65.149,-148.9615,8.1,1.3,ml,,,,0.58,ak,ak02253n8zhs,2022-04-21T04:56:04.424Z,"18 km E of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-21T04:31:12.070Z,33.4913333,-116.7523333,6.15,0.59,ml,24,42,0.04528,0.14,ci,ci40242840,2022-04-21T13:13:40.208Z,"10km SW of Anza, CA",earthquake,0.2,0.72,0.106,22,reviewed,ci,ci
2022-04-21T04:29:18.745Z,-3.9615,135.364,33.2,4.3,mb,,123,3.277,0.72,us,us7000h6hn,2022-05-03T04:10:52.040Z,"68 km SSW of Nabire, Indonesia",earthquake,11.7,6,0.161,11,reviewed,us,us
2022-04-21T04:27:01.433Z,62.7751,-150.6151,79,1.5,ml,,,,0.53,ak,ak02253n71of,2022-04-21T04:36:48.371Z,"32 km NNE of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-21T04:20:12.056Z,61.8613,-151.0122,19.8,1.3,ml,,,,0.58,ak,ak02253n5khh,2022-04-21T04:34:34.806Z,"24 km SE of Skwentna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-21T04:16:10.980Z,17.94,-67.0306666666667,12.87,1.92,md,4,236,,0.08,pr,pr71345268,2022-04-21T05:16:14.680Z,"4 km SSE of La Parguera, Puerto Rico",earthquake,1.17,0.5,0.12878534107698,4,reviewed,pr,pr
2022-04-21T04:12:54.080Z,17.9343333333333,-67.0166666666667,12.12,1.71,md,3,238,,0.03,pr,pr71345263,2022-04-21T05:12:03.750Z,"5 km SE of La Parguera, Puerto Rico",earthquake,1.81,0.78,0.0665023048443192,3,reviewed,pr,pr
2022-04-21T04:12:04.419Z,35.7285,-97.76016667,5.09,2.01,ml,96,22,0.142172101,0.17,ok,ok2022hthq,2022-04-22T14:03:15.873Z,"9 km N of Piedmont, Oklahoma",earthquake,,0.3,0.24,17,reviewed,ok,ok
2022-04-21T04:08:52.390Z,32.9146667,-115.5156667,5.34,2.01,ml,39,79,0.04011,0.29,ci,ci40242832,2022-04-21T18:35:41.070Z,"7km S of Brawley, CA",earthquake,0.27,0.49,0.138,16,reviewed,ci,ci
2022-04-21T04:06:45.455Z,57.8744,-155.657,28.8,1.2,ml,,,,0.31,ak,ak02253n2n1d,2022-04-21T04:17:01.258Z,"79 km WNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-21T04:04:26.292Z,61.5896,-141.2367,14.9,1.3,ml,,,,0.21,ak,ak02253n264l,2022-04-21T04:15:34.094Z,"91 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-04-21T04:03:00.040Z,38.8125,-122.7946701,3.47,0.83,md,10,52,0.004552,0.02,nc,nc73721135,2022-04-21T04:38:16.932Z,"5km NW of The Geysers, CA",earthquake,0.46,1.44,,1,automatic,nc,nc
2022-04-21T03:47:43.191Z,38.1666,-117.9007,10.2,1.1,ml,12,168.15,0.054,0.1211,nn,nn00837589,2022-04-21T17:27:15.815Z,"30 km SE of Mina, Nevada",earthquake,,1.3,0.47,5,reviewed,nn,nn
2022-04-21T03:44:42.890Z,53.9513333333333,-166.229666666667,10.16,0.56,ml,10,182,,0.33,av,av91542361,2022-04-21T19:05:37.010Z,"21 km ENE of Dutch Harbor, Alaska",earthquake,1.87,24.61,0.247387629133486,9,reviewed,av,av
2022-04-21T03:43:31.371Z,38.5303,-118.4672,3.6,0.7,ml,7,285.61,0.139,0.0268,nn,nn00837618,2022-04-21T20:04:46.628Z,"13 km E of Hawthorne, Nevada",earthquake,,13.6,0,1,reviewed,nn,nn
2022-04-21T03:37:58.180Z,33.5931667,-116.8068333,7.57,0.12,ml,16,146,0.03567,0.14,ci,ci40242816,2022-04-21T18:25:01.286Z,"13km WNW of Anza, CA",earthquake,0.41,0.61,0.1,8,reviewed,ci,ci
2022-04-21T03:33:15.002Z,28.194,105.0907,10,4.3,mb,,115,19.636,0.66,us,us7000h6hl,2022-05-03T03:52:31.040Z,"46 km SE of Xunchang, China",earthquake,13.5,1.9,0.188,8,reviewed,us,us
2022-04-21T03:30:12.277Z,38.1662,-117.8394,10.2,1.5,ml,15,113.43,0.098,0.1207,nn,nn00837588,2022-04-21T17:11:44.388Z,"34 km SE of Mina, Nevada",earthquake,,1.7,0.58,6,reviewed,nn,nn
2022-04-21T03:26:07.889Z,38.1649,-117.8991,11,2.7,ml,16,104.31,0.054,0.1197,nn,nn00837584,2022-04-22T03:03:05.040Z,"31 km SE of Mina, Nevada",earthquake,,0.8,0.19,7,reviewed,nn,nn
2022-04-21T03:25:55.911Z,38.1609,-117.9008,11.1,2,ml,14,108.88,0.051,0.115,nn,nn00837586,2022-04-21T16:43:51.672Z,"31 km SE of Mina, Nevada",earthquake,,1.1,0.64,6,reviewed,nn,nn
2022-04-21T03:25:13.020Z,17.9465,-66.87,13.69,2.2,md,3,295,,0.04,pr,pr71345253,2022-04-21T03:58:14.890Z,"Puerto Rico region",earthquake,2.97,0.69,0.0243685413038977,3,reviewed,pr,pr
2022-04-21T03:11:24.204Z,58.5139,-154.3221,0.1,1.7,ml,,,,0.74,ak,ak02253mi9d2,2022-04-21T03:23:03.045Z,"97 km WNW of Aleneva, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-04-21T03:08:29.960Z,38.8313333,-122.7633333,0.09,0.58,md,36,72,0.005211,0.08,nc,nc73721115,2022-04-22T20:57:19.316Z,"4km WNW of Cobb, CA",earthquake,0.15,0.25,0.058,4,reviewed,nc,nc
2022-04-21T03:07:56.190Z,38.8306667,-122.7605,-0.06,1.21,md,38,72,0.006024,0.08,nc,nc73721110,2022-04-23T00:52:15.822Z,"3km WNW of Cobb, CA",earthquake,0.12,0.23,0.319,7,reviewed,nc,nc
2022-04-21T03:07:30.120Z,35.6965,-117.5448333,9.36,0.72,ml,15,151,0.1265,0.09,ci,ci40242800,2022-04-21T18:21:27.379Z,"14km NE of Ridgecrest, CA",earthquake,0.22,0.53,0.129,4,reviewed,ci,ci
2022-04-21T03:06:01.121Z,60.2728,-151.0619,62.9,1.4,ml,,,,0.46,ak,ak02253mh40h,2022-04-21T03:21:57.450Z,"13 km ESE of Kasilof, Alaska",earthquake,,1.9,,,automatic,ak,ak
2022-04-21T03:04:01.925Z,-57.6532,-24.8845,35,4.4,mb,,96,7.333,0.88,us,us7000h6hu,2022-05-03T03:40:47.040Z,"South Sandwich Islands region",earthquake,11.1,2,0.115,22,reviewed,us,us
2022-04-21T03:01:41.363Z,40.6811,-116.3645,5.1,1.9,ml,10,134.42,0.253,0.1718,nn,nn00837612,2022-04-21T19:55:29.996Z,"22 km W of Carlin, Nevada",earthquake,,5.7,0.4,6,reviewed,nn,nn
2022-04-21T02:57:47.667Z,38.1731,-117.8803,8.9,1.3,ml,13,165.1,0.071,0.1086,nn,nn00837583,2022-04-21T17:17:57.940Z,"31 km SE of Mina, Nevada",earthquake,,1.6,0.95,5,reviewed,nn,nn
2022-04-21T02:55:33.683Z,62.9226,-150.7702,105.9,1.6,ml,,,,0.34,ak,ak02253m6908,2022-04-21T02:58:03.309Z,"47 km N of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2022-04-21T02:49:53.260Z,55.4934,162.3374,44.74,4,mb,,111,3.286,0.5,us,us7000h6hk,2022-05-03T03:29:15.040Z,"82 km S of Ust’-Kamchatsk Staryy, Russia",earthquake,11.5,7,0.1,27,reviewed,us,us
